"gid","date","id","lat","long","geo"
16316,"2014-01-06 08:19:26",5,36.04819716,24.87957616,"0101000020E6100000908A39E72BE13840E4FA14532B064240"
16319,"2014-01-06 08:19:27",5,36.04814798,24.87956507,"0101000020E61000009D5A2A2D2BE13840F7BB87B629064240"
16324,"2014-01-06 08:19:29",5,36.04804725,24.87956769,"0101000020E6100000132B1F592BE13840D5B48B6926064240"
16328,"2014-01-06 08:19:30",5,36.04805287,24.87957192,"0101000020E610000043E116A02BE138408190B09826064240"
16329,"2014-01-06 08:19:31",5,36.04802345,24.87957655,"0101000020E61000001994C4ED2BE138407698E5A125064240"
20224,"2014-01-06 12:00:01",5,36.04802567,24.87957196,"0101000020E6100000BAADC2A02BE138405E0285B425064240"
20225,"2014-01-06 12:00:01",5,36.04811577,24.87956949,"0101000020E6100000021C52772BE13840334955A828064240"
20229,"2014-01-06 12:00:02",5,36.04820006,24.87957649,"0101000020E610000067E1C2EC2BE13840C0AE686B2B064240"
20231,"2014-01-06 12:00:03",5,36.04828882,24.87957256,"0101000020E6100000B4A8D3AA2BE13840CB54FB532E064240"
20233,"2014-01-06 12:00:04",5,36.0483828,24.87957484,"0101000020E6100000372F14D12BE138402ED8576831064240"
20235,"2014-01-06 12:00:05",5,36.04846606,24.87957249,"0101000020E6100000E402A7A92BE138403F55C72234064240"
20237,"2014-01-06 12:00:06",5,36.04855551,24.87957201,"0101000020E61000004F6D99A12BE13840CCBE231137064240"
20239,"2014-01-06 12:00:07",5,36.04863371,24.87956551,"0101000020E6100000BA238C342BE1384071F720A139064240"
20241,"2014-01-06 12:00:08",5,36.04872687,24.87956582,"0101000020E61000005594BF392BE13840118B9CAE3C064240"
20243,"2014-01-06 12:00:09",5,36.04881589,24.87956678,"0101000020E61000007FBFDA492BE138409E895D993F064240"
20245,"2014-01-06 12:00:10",5,36.04890248,24.87958066,"0101000020E6100000E3E4B8322CE138408B25BC6F42064240"
20247,"2014-01-06 12:00:11",5,36.04898306,24.87957037,"0101000020E61000003DAE15862BE138400661B01345064240"
20248,"2014-01-06 12:00:12",5,36.0490794,24.8795778,"0101000020E6100000A249BD022CE1384022F4D83B48064240"
20251,"2014-01-06 12:00:14",5,36.04922787,24.87959147,"0101000020E6100000967D15E82CE13840D3D94D194D064240"
20253,"2014-01-06 12:00:15",5,36.04921816,24.87968252,"0101000020E61000004B43A6DF32E13840DFC8D9C74C064240"
20255,"2014-01-06 12:00:16",5,36.04921546,24.87977628,"0101000020E61000008465AE0439E138402C9433B14C064240"
20256,"2014-01-06 12:00:17",5,36.04920452,24.87986081,"0101000020E610000069FBDB8E3EE13840921B6E554C064240"
20258,"2014-01-06 12:00:18",5,36.04919931,24.87994688,"0101000020E610000036D1DF3244E13840C7B7B9294C064240"
20260,"2014-01-06 12:00:20",5,36.04919553,24.88011348,"0101000020E6100000665EF51D4FE13840CD3A040A4C064240"
20262,"2014-01-06 12:00:21",5,36.0491847,24.88019539,"0101000020E6100000D5232E7C54E1384056FB2AAF4B064240"
20264,"2014-01-06 12:00:22",5,36.0491755,24.88029048,"0101000020E6100000849486B75AE13840D921FE614B064240"
20266,"2014-01-06 12:00:23",5,36.04918584,24.88038418,"0101000020E61000000A048DDB60E13840F71CBBB84B064240"
20268,"2014-01-06 12:00:24",5,36.04917,24.88046867,"0101000020E610000078CD0E6566E13840DFF8DA334B064240"
20270,"2014-01-06 12:00:25",5,36.04915914,24.88056045,"0101000020E6100000ABE6DE686CE13840BC4CC1D84A064240"
20272,"2014-01-06 12:00:26",5,36.04915936,24.88064365,"0101000020E6100000192EBCDC71E1384003BF99DA4A064240"
20274,"2014-01-06 12:00:27",5,36.04914741,24.88072146,"0101000020E6100000DB952BF676E138400A515B764A064240"
20276,"2014-01-06 12:00:28",5,36.04914722,24.88081685,"0101000020E610000007848C367DE138406F4BC3744A064240"
20278,"2014-01-06 12:00:29",5,36.04915046,24.88090586,"0101000020E6100000048EE30B83E138404524F18F4A064240"
20280,"2014-01-06 12:00:30",5,36.04913681,24.88097897,"0101000020E6100000209D78D687E1384069FD6F1D4A064240"
20282,"2014-01-06 12:00:31",5,36.04912546,24.88107799,"0101000020E61000008246C0538EE13840EC0C3ABE49064240"
20286,"2014-01-06 12:00:34",5,36.04939637,24.88110212,"0101000020E610000016D695E88FE1384076D8C89E52064240"
20288,"2014-01-06 12:00:35",5,36.04948631,24.88111288,"0101000020E610000033AF1B9D90E138405D86419155064240"
20290,"2014-01-06 12:00:36",5,36.04956694,24.88112906,"0101000020E6100000564190AC91E13840A321A13558064240"
20292,"2014-01-06 12:00:37",5,36.0496542,24.88112544,"0101000020E61000003F79D46F91E13840F58D9E115B064240"
20294,"2014-01-06 12:00:38",5,36.04974159,24.88113527,"0101000020E61000008C00C01492E138408826B3EE5D064240"
20296,"2014-01-06 12:00:39",5,36.04983377,24.8811557,"0101000020E61000001A2F826B93E138407531F6F360064240"
20298,"2014-01-06 12:00:40",5,36.04991953,24.88114758,"0101000020E6100000AF0C47E392E138400E645EC363064240"
20301,"2014-01-06 12:00:42",5,36.05007767,24.88116267,"0101000020E6100000251B72E093E138407774F1F168064240"
20303,"2014-01-06 12:00:43",5,36.05013929,24.88122603,"0101000020E6100000E23B730798E13840B765D9F66A064240"
20305,"2014-01-06 12:00:44",5,36.05012306,24.88137095,"0101000020E6100000FBE4CD86A1E13840DBBCB36E6A064240"
20307,"2014-01-06 12:00:45",5,36.0501294,24.88152065,"0101000020E6100000A87F5A56ABE13840B8C8E2A36A064240"
20309,"2014-01-06 12:00:46",5,36.05012808,24.88166936,"0101000020E6100000D3154B15B5E138400B1BD0986A064240"
20310,"2014-01-06 12:00:47",5,36.05012722,24.88182011,"0101000020E6100000B66775F6BEE138400B4599916A064240"
20313,"2014-01-06 12:00:49",5,36.05013061,24.88212776,"0101000020E6100000FF17F81FD3E13840403D09AE6A064240"
20316,"2014-01-06 12:00:51",5,36.0501235,24.88240418,"0101000020E610000026F4863DE5E138406AA164726A064240"
20318,"2014-01-06 12:00:52",5,36.05012506,24.88256061,"0101000020E610000014B0FC7DEFE138407CB47A7F6A064240"
20320,"2014-01-06 12:00:53",5,36.0501381,24.88272741,"0101000020E6100000983B6D6CFAE138404CE4DDEC6A064240"
20321,"2014-01-06 12:00:54",5,36.05013215,24.8828658,"0101000020E6100000C3C1397E03E23840355DF4BA6A064240"
20323,"2014-01-06 12:00:55",5,36.05014073,24.88300335,"0101000020E61000002982EE810CE2384017C6ED026B064240"
20327,"2014-01-06 12:00:58",5,36.05015207,24.88345939,"0101000020E6100000E46403652AE23840053D0E626B064240"
20328,"2014-01-06 12:00:59",5,36.05013774,24.88362281,"0101000020E61000001AF3BE1A35E2384034CCD8E96A064240"
20330,"2014-01-06 12:01:00",5,36.05015068,24.88376921,"0101000020E61000006929EEB23EE23840703C65566B064240"
20332,"2014-01-06 12:01:01",5,36.05014682,24.88392756,"0101000020E6100000AB3B9A1349E23840FFF203366B064240"
20338,"2014-01-06 12:01:02",5,36.05012441,24.8840543,"0101000020E61000005F63F26151E2384035D7067A6A064240"
20342,"2014-01-06 12:01:03",5,36.0501228,24.88421287,"0101000020E6100000305A4FC65BE238405864856C6A064240"
20346,"2014-01-06 12:01:04",5,36.05013902,24.88435822,"0101000020E610000049D9E04C65E23840A69395F46A064240"
20350,"2014-01-06 12:01:05",5,36.05015509,24.88453366,"0101000020E610000043E945CC70E2384093A3637B6B064240"
20354,"2014-01-06 12:01:06",5,36.05015662,24.88468071,"0101000020E610000021DA5C6F7AE23840F94939886B064240"
20357,"2014-01-06 12:01:07",5,36.05013446,24.88483018,"0101000020E6100000229D0D3B84E23840230D55CE6A064240"
20361,"2014-01-06 12:01:08",5,36.05014629,24.88494579,"0101000020E61000006BC8AACE8BE238406AC891316B064240"
20365,"2014-01-06 12:01:09",5,36.05015922,24.88513104,"0101000020E61000007779A5F297E2384016BF089E6B064240"
20368,"2014-01-06 12:01:10",5,36.05015856,24.8852512,"0101000020E6100000A8BE98D29FE2384040687F986B064240"
20371,"2014-01-06 12:01:11",5,36.05014059,24.88540793,"0101000020E610000014F81618AAE238404620C1016B064240"
20375,"2014-01-06 12:01:12",5,36.0501244,24.88557144,"0101000020E6100000561255CFB4E23840A65DF1796A064240"
20382,"2014-01-06 12:01:14",5,36.05019306,24.88585113,"0101000020E61000008279C023C7E23840D497E7B96C064240"
20386,"2014-01-06 12:01:15",5,36.05016648,24.88599943,"0101000020E6100000E81FD0DBD0E238404C7AEFDA6B064240"
20390,"2014-01-06 12:01:16",5,36.050189,24.88613921,"0101000020E61000003DA7EE04DAE238403ACFD8976C064240"
20393,"2014-01-06 12:01:17",5,36.05022885,24.88629179,"0101000020E610000068C3CC04E4E23840690822E66D064240"
20396,"2014-01-06 12:01:18",5,36.05024599,24.88644244,"0101000020E6100000219649E4EDE238400FE7E9756E064240"
20400,"2014-01-06 12:01:19",5,36.05025075,24.88659939,"0101000020E61000001CB4782DF8E23840BBECD79D6E064240"
20406,"2014-01-06 12:01:21",5,36.05024564,24.88689357,"0101000020E6100000C52EFE740BE338408648FA726E064240"
20410,"2014-01-06 12:01:22",5,36.05029518,24.88707094,"0101000020E61000003088C41417E338408B9F8C1270064240"
20414,"2014-01-06 12:01:23",5,36.05032108,24.88723055,"0101000020E61000001943948A21E338402073D0EB70064240"
20420,"2014-01-06 12:01:25",5,36.05034764,24.88749236,"0101000020E61000005DA605B332E338408A9D9DCA71064240"
20424,"2014-01-06 12:01:26",5,36.0503348,24.88765664,"0101000020E610000093E02E773DE33840E4ECE75E71064240"
20427,"2014-01-06 12:01:27",5,36.05033017,24.88778305,"0101000020E610000071B1FDBF45E338407913113871064240"
20432,"2014-01-06 12:01:29",5,36.05033972,24.88811119,"0101000020E6100000FB4244415BE338407E8B2D8871064240"
20436,"2014-01-06 12:01:30",5,36.05036784,24.88825861,"0101000020E6100000265790EA64E33840FBC8107472064240"
20440,"2014-01-06 12:01:31",5,36.05033422,24.88839039,"0101000020E61000007521778D6DE3384085620A5A71064240"
20444,"2014-01-06 12:01:32",5,36.05034496,24.88853076,"0101000020E6100000A5B07BC076E33840F55B22B471064240"
20447,"2014-01-06 12:01:33",5,36.05035713,24.88869079,"0101000020E6100000704E573D81E33840373C391A72064240"
20451,"2014-01-06 12:01:34",5,36.05035435,24.88885425,"0101000020E61000001EA9BEF38BE338400D3BE70272064240"
20455,"2014-01-06 12:01:35",5,36.05037788,24.88902083,"0101000020E610000012507EDE96E338405A8549C872064240"
20464,"2014-01-06 12:01:38",5,36.05032791,24.88943699,"0101000020E610000016E77F24B2E3384055C31B2571064240"
20467,"2014-01-06 12:01:39",5,36.05032804,24.88961655,"0101000020E6100000F83A04E9BDE3384096EF322671064240"
20471,"2014-01-06 12:01:40",5,36.0503395,24.88973686,"0101000020E6100000E8BE7BCBC5E338403719558671064240"
20475,"2014-01-06 12:01:41",5,36.05035723,24.88992087,"0101000020E610000089ADA8DAD1E33840CCFB0F1B72064240"
20479,"2014-01-06 12:01:42",5,36.05037791,24.89005359,"0101000020E6100000C6BC548DDAE3384007F289C872064240"
20483,"2014-01-06 12:01:43",5,36.05035883,24.89021744,"0101000020E6100000FC20474AE5E3384019F57B2872064240"
20487,"2014-01-06 12:01:44",5,36.05036834,24.89037,"0101000020E6100000EB56CF49EFE33840E386427872064240"
20494,"2014-01-06 12:01:46",5,36.05036283,24.89062167,"0101000020E610000048C221C8FFE338405AE4094A72064240"
20504,"2014-01-06 12:01:50",5,36.05036818,24.8912275,"0101000020E6100000BCCB457C27E43840F5EDEA7672064240"
20513,"2014-01-06 12:01:53",5,36.05037775,24.89170697,"0101000020E6100000E8C371E846E43840195932C772064240"
20516,"2014-01-06 12:01:54",5,36.050358,24.89186676,"0101000020E6100000E896466151E43840C68B852172064240"
20519,"2014-01-06 12:01:55",5,36.05035171,24.8919793,"0101000020E61000007F3562C158E43840B4DFC1EC71064240"
20523,"2014-01-06 12:01:56",5,36.05033797,24.89217396,"0101000020E6100000F68A3C8365E43840D2727F7971064240"
20526,"2014-01-06 12:01:57",5,36.05037651,24.89227489,"0101000020E61000008D978F206CE43840E377CBBC72064240"
20529,"2014-01-06 12:01:58",5,36.05032878,24.89243218,"0101000020E61000007CFF726F76E43840E412682C71064240"
20532,"2014-01-06 12:01:59",5,36.05037707,24.89257846,"0101000020E610000065D09E0580E43840250F7EC172064240"
20535,"2014-01-06 12:02:00",5,36.05038599,24.89274337,"0101000020E6100000EFDE59D48AE43840019D510C73064240"
20539,"2014-01-06 12:02:01",5,36.05037838,24.8929045,"0101000020E610000084F3A96395E4384042437BCC72064240"
20543,"2014-01-06 12:02:02",5,36.05038396,24.89301986,"0101000020E6100000E56015F39CE43840B3384AFB72064240"
20556,"2014-01-06 12:02:07",5,36.05038999,24.89381824,"0101000020E6100000485EAD45D1E43840428CDF2D73064240"
20560,"2014-01-06 12:02:08",5,36.05039621,24.89391826,"0101000020E61000004AFFBBD3D7E438406CE50C6273064240"
20564,"2014-01-06 12:02:09",5,36.05034288,24.89407948,"0101000020E6100000EB9F8E64E2E43840DE97AFA271064240"
20570,"2014-01-06 12:02:12",5,36.05033602,24.89454771,"0101000020E61000006529271401E53840FCDA236971064240"
20573,"2014-01-06 12:02:13",5,36.05039911,24.89467908,"0101000020E6100000EF032DB009E538404899607A73064240"
20577,"2014-01-06 12:02:14",5,36.05035856,24.89481531,"0101000020E6100000FC68BC9D12E538400723382672064240"
20584,"2014-01-06 12:02:16",5,36.05032316,24.89516231,"0101000020E6100000D30F6E5B29E53840373743FD70064240"
20598,"2014-01-06 12:02:22",5,36.05039207,24.89601933,"0101000020E610000010EFD68561E538405A50523F73064240"
20602,"2014-01-06 12:02:23",5,36.05046871,24.8962184,"0101000020E6100000CD12AE916EE53840ED7539C275064240"
20605,"2014-01-06 12:02:24",5,36.05048887,24.89630896,"0101000020E6100000D04F068174E5384023BB566B76064240"
20608,"2014-01-06 12:02:25",5,36.05051584,24.89641558,"0101000020E610000091B9CF7D7BE53840705D944D77064240"
20612,"2014-01-06 12:02:26",5,36.05061149,24.89661458,"0101000020E61000007F377A8888E53840092DF36F7A064240"
20620,"2014-01-06 12:02:29",5,36.05074061,24.89704519,"0101000020E61000008815EAC0A4E53840B94316AB7E064240"
20634,"2014-01-06 12:02:35",5,36.05112921,24.89762106,"0101000020E61000009EE6687ECAE538400069E6668B064240"
20642,"2014-01-06 12:02:38",5,36.05137044,24.89775429,"0101000020E6100000CA64A339D3E53840FCE37B4E93064240"
20646,"2014-01-06 12:02:39",5,36.05143087,24.89783162,"0101000020E6100000F736054BD8E53840D153684995064240"
20651,"2014-01-06 12:02:41",5,36.05162945,24.89789032,"0101000020E610000083CBD723DCE5384057A137CB9B064240"
20653,"2014-01-06 12:02:43",5,36.05172208,24.89805311,"0101000020E6100000668501CFE6E53840610A41D49E064240"
20657,"2014-01-06 12:02:44",5,36.05185264,24.89801304,"0101000020E6100000792EBE2EE4E538407181781BA3064240"
20659,"2014-01-06 12:02:45",5,36.05193617,24.89808107,"0101000020E610000083CE18A4E8E5384093D02BD8A5064240"
20665,"2014-01-06 12:02:47",5,36.05204647,24.89813178,"0101000020E61000002899DEF6EBE53840D9426F75A9064240"
20668,"2014-01-06 12:02:48",5,36.05211603,24.89818876,"0101000020E6100000B5D5D5B2EFE538404339F2BCAB064240"
20670,"2014-01-06 12:02:49",5,36.05219958,24.89831258,"0101000020E610000075AF30D0F7E53840837BD079AE064240"
20672,"2014-01-06 12:02:50",5,36.05229584,24.89835924,"0101000020E610000003DC03DFFAE5384028424DA1B1064240"
20679,"2014-01-06 12:02:53",5,36.05250741,24.89838396,"0101000020E61000007373BF7DFCE53840B35F1490B8064240"
20682,"2014-01-06 12:02:54",5,36.05256962,24.89850813,"0101000020E6100000458AF9A004E63840E254EF99BA064240"
20691,"2014-01-06 12:02:59",5,36.05290712,24.89876944,"0101000020E6100000B97107C115E63840121017A9C5064240"
20696,"2014-01-06 12:03:01",5,36.05310078,24.89879928,"0101000020E6100000B244A9B517E63840FDBEA001CC064240"
20698,"2014-01-06 12:03:02",5,36.05315953,24.89886001,"0101000020E6100000DAA18AB01BE638400E6975EECD064240"
20704,"2014-01-06 12:03:06",5,36.05344233,24.8991706,"0101000020E61000005386600B30E6384039C9C132D7064240"
20713,"2014-01-06 12:03:11",5,36.05372662,24.89936643,"0101000020E610000064F8DBE03CE638408DE98D83E0064240"
20716,"2014-01-06 12:03:12",5,36.05384509,24.89949341,"0101000020E6100000E3EA3A3345E63840D34C5A65E4064240"
20719,"2014-01-06 12:03:13",5,36.05389113,24.89945756,"0101000020E61000000757C4D942E638407E7290E7E5064240"
20722,"2014-01-06 12:03:14",5,36.05401374,24.89954884,"0101000020E61000006AF430D548E63840D66A17ECE9064240"
20725,"2014-01-06 12:03:15",5,36.05405813,24.89958194,"0101000020E61000004B5F84004BE638406A377660EB064240"
20730,"2014-01-06 12:03:17",5,36.05418152,24.89965917,"0101000020E61000004EB2381050E638404A39886BEF064240"
20735,"2014-01-06 12:03:19",5,36.0543889,24.89978219,"0101000020E6100000C192272058E63840F9612937F6064240"
20738,"2014-01-06 12:03:21",5,36.05443131,24.89988572,"0101000020E6100000948919E95EE638400A2AEC9AF7064240"
20744,"2014-01-06 12:03:23",5,36.05446454,24.89987552,"0101000020E6100000F9DEF83D5EE63840BC0BADB1F8064240"
31722,"2014-01-06 13:48:01",5,36.05451653,24.89995897,"0101000020E610000050E407B663E6384080B8CC65FA064240"
31724,"2014-01-06 13:48:02",5,36.05437884,24.89986019,"0101000020E6100000B805C73C5DE638407CB2C5E2F5064240"
31726,"2014-01-06 13:48:03",5,36.05426091,24.89977109,"0101000020E6100000B06FED6557E638405BF38005F2064240"
31728,"2014-01-06 13:48:04",5,36.0542377,24.89967338,"0101000020E6100000892EA0FE50E63840EADACD42F1064240"
31734,"2014-01-06 13:48:10",5,36.05374694,24.8993688,"0101000020E6100000F30A9F083DE63840B1C7022EE1064240"
31738,"2014-01-06 13:48:13",5,36.05351978,24.89925648,"0101000020E6100000EA5034AC35E63840026574BCD9064240"
31739,"2014-01-06 13:48:14",5,36.05345274,24.89912776,"0101000020E61000003020A43C2DE638403E17158AD7064240"
31742,"2014-01-06 13:48:16",5,36.05334759,24.89902306,"0101000020E6100000C30C116026E638406A2F0518D4064240"
31744,"2014-01-06 13:48:17",5,36.05330236,24.89896569,"0101000020E6100000ADC68E9D22E63840F47F9A9CD2064240"
31746,"2014-01-06 13:48:20",5,36.053059,24.89888308,"0101000020E61000001B8797331DE6384015E126A3CA064240"
31747,"2014-01-06 13:48:21",5,36.05307601,24.8988476,"0101000020E61000008D1656E01AE638407A93D731CB064240"
31748,"2014-01-06 13:48:22",5,36.0529175,24.89872535,"0101000020E61000000E5652DD12E638406BF12900C6064240"
31749,"2014-01-06 13:48:23",5,36.05287929,24.89866517,"0101000020E61000004C34ABEB0EE63840C597A2BFC4064240"
31750,"2014-01-06 13:48:24",5,36.05285611,24.89860015,"0101000020E6100000426ED0A80AE6384001EC2FFDC3064240"
31751,"2014-01-06 13:48:25",5,36.05272592,24.89856314,"0101000020E6100000EAB0E33B08E63840980613B9BF064240"
31752,"2014-01-06 13:48:26",5,36.0526654,24.89847534,"0101000020E6100000FF8FD97A02E63840BD5065BDBD064240"
31753,"2014-01-06 13:48:32",5,36.05225288,24.898254,"0101000020E61000004E8061F9F3E53840645CED38B0064240"
31754,"2014-01-06 13:48:33",5,36.05209922,24.89824278,"0101000020E6100000D7F7233DF3E538400806EF2FAB064240"
31755,"2014-01-06 13:48:34",5,36.05212675,24.89815809,"0101000020E6100000153047B0EDE53840963FDF16AC064240"
31756,"2014-01-06 13:48:37",5,36.05183626,24.89805907,"0101000020E6100000B386FF32E7E5384036B91092A2064240"
31757,"2014-01-06 13:48:39",5,36.05164791,24.89797626,"0101000020E6100000CE48ADC5E1E53840AA2D12669C064240"
31758,"2014-01-06 13:48:42",5,36.05152586,24.89778006,"0101000020E61000006FB3FCE9D4E5384094CC3D6698064240"
31759,"2014-01-06 13:48:44",5,36.05134314,24.89776685,"0101000020E6100000D52E5C0CD4E538404496796992064240"
31760,"2014-01-06 13:48:45",5,36.0512414,24.89769967,"0101000020E6100000AE4744A5CFE53840C39904148F064240"
31761,"2014-01-06 13:48:46",5,36.05114398,24.89764987,"0101000020E61000009DE8C261CCE538405FBECCE28B064240"
31762,"2014-01-06 13:48:47",5,36.05107149,24.89756027,"0101000020E6100000C4D68582C6E538406CA7B58289064240"
31763,"2014-01-06 13:48:50",5,36.05086515,24.89736832,"0101000020E6100000D1DD22EEB9E53840C9E0CDBF82064240"
31764,"2014-01-06 13:48:51",5,36.05081011,24.89719951,"0101000020E6100000EE6FF9DDAEE53840CA6018F280064240"
31765,"2014-01-06 13:48:54",5,36.0507224,24.89676678,"0101000020E61000003E3DF88192E538405A9654127E064240"
31766,"2014-01-06 13:48:57",5,36.05047835,24.89633991,"0101000020E6100000B18C478876E53840F933171376064240"
31767,"2014-01-06 13:48:59",5,36.0504126,24.89609657,"0101000020E61000003135B69566E5384036278AEB73064240"
31768,"2014-01-06 13:49:00",5,36.05033981,24.89597996,"0101000020E6100000461252F15EE5384084D1EE8871064240"
31769,"2014-01-06 13:49:01",5,36.05033665,24.89579319,"0101000020E61000008E07D7B352E5384025C56C6E71064240"
31771,"2014-01-06 13:49:02",5,36.05039817,24.89563374,"0101000020E6100000827EB64048E53840D1F67D7273064240"
31772,"2014-01-06 13:49:03",5,36.05034166,24.89549092,"0101000020E6100000D44397E43EE53840C6A9739871064240"
31773,"2014-01-06 13:49:04",5,36.05034196,24.8953584,"0101000020E6100000EA32463536E5384084E8F79A71064240"
31774,"2014-01-06 13:49:05",5,36.05038666,24.89523779,"0101000020E61000007D31C64D2EE53840666DF01173064240"
31775,"2014-01-06 13:49:06",5,36.05035883,24.89502243,"0101000020E61000005509A23020E5384019F57B2872064240"
31778,"2014-01-06 13:49:10",5,36.05037567,24.89449483,"0101000020E6100000844AF99CFDE438400195BFB572064240"
31781,"2014-01-06 13:49:14",5,36.05032753,24.89383728,"0101000020E6100000AC8B1D85D2E438401FB8EB2171064240"
31783,"2014-01-06 13:49:17",5,36.05033272,24.89344329,"0101000020E610000072610FB3B8E43840CC28754D71064240"
31786,"2014-01-06 13:49:19",5,36.05037056,24.8931277,"0101000020E6100000D6A65604A4E43840CBF0E18A72064240"
31788,"2014-01-06 13:49:20",5,36.05034312,24.89294447,"0101000020E610000047CB3F0298E4384043FDB2A471064240"
31789,"2014-01-06 13:49:23",5,36.05033678,24.89247998,"0101000020E61000004B6F669179E4384067F1836F71064240"
31791,"2014-01-06 13:49:24",5,36.0503829,24.89234263,"0101000020E610000038AD0C9170E438408AE365F272064240"
31792,"2014-01-06 13:49:25",5,36.05038138,24.89220161,"0101000020E61000007863205367E43840B3B6A5E572064240"
31794,"2014-01-06 13:49:26",5,36.05034737,24.89204104,"0101000020E6100000657D35CD5CE4384078CB59C871064240"
31796,"2014-01-06 13:49:28",5,36.0503725,24.8917736,"0101000020E6100000AA6F4F464BE43840130F289B72064240"
31798,"2014-01-06 13:49:29",5,36.05032965,24.89158738,"0101000020E610000057A00E123FE438407362B43371064240"
31801,"2014-01-06 13:49:31",5,36.05033284,24.89129731,"0101000020E610000078767D0F2CE438407FDB764E71064240"
31803,"2014-01-06 13:49:32",5,36.05033539,24.89116534,"0101000020E6100000F4A0666923E43840D2F0DA6371064240"
31806,"2014-01-06 13:49:34",5,36.05034622,24.89083406,"0101000020E6100000E7DC71B30DE438404930B4BE71064240"
31807,"2014-01-06 13:49:35",5,36.05033464,24.89073288,"0101000020E61000006812ED1107E43840F653905D71064240"
31809,"2014-01-06 13:49:36",5,36.05034739,24.89059357,"0101000020E61000008A2DB1F0FDE3384096BE84C871064240"
31810,"2014-01-06 13:49:37",5,36.05032818,24.89041354,"0101000020E610000031374A24F2E3384067955F2771064240"
31811,"2014-01-06 13:49:38",5,36.05035044,24.89026161,"0101000020E610000095D5532FE8E33840D2911AE271064240"
31812,"2014-01-06 13:49:40",5,36.05037705,24.88998352,"0101000020E61000000461C0F5D5E33840071C53C172064240"
31814,"2014-01-06 13:49:41",5,36.05034274,24.88980033,"0101000020E6100000EC5155F4C9E338400DF282A171064240"
31816,"2014-01-06 13:49:43",5,36.05033356,24.88954939,"0101000020E61000000C3A4282B9E33840AE0B815471064240"
31817,"2014-01-06 13:49:44",5,36.05038071,24.88936494,"0101000020E61000004E82B36BADE338404EE606E072064240"
31819,"2014-01-06 13:49:45",5,36.05033078,24.88919593,"0101000020E610000018162F58A2E33840850A2F3D71064240"
31821,"2014-01-06 13:49:46",5,36.05036194,24.88904698,"0101000020E610000023B5379598E33840AEA1924272064240"
31822,"2014-01-06 13:49:47",5,36.05033564,24.888937,"0101000020E610000050340F6091E33840C6CFF36571064240"
31823,"2014-01-06 13:49:48",5,36.05034431,24.88875582,"0101000020E610000098075D8085E33840AE7EAEAE71064240"
31824,"2014-01-06 13:49:49",5,36.05034501,24.88864019,"0101000020E610000013F669EC7DE33840C0BB8DB471064240"
31826,"2014-01-06 13:49:50",5,36.05035423,24.88849581,"0101000020E610000041951E7674E338405B88E50172064240"
31827,"2014-01-06 13:49:52",5,36.05033813,24.88814531,"0101000020E6100000B88BB47D5DE33840C00BD77A71064240"
31829,"2014-01-06 13:49:53",5,36.05032506,24.88804777,"0101000020E61000008C6F411957E33840436F330D71064240"
31830,"2014-01-06 13:49:54",5,36.05037505,24.88789649,"0101000020E61000007FC8322F4DE3384066248CB072064240"
31832,"2014-01-06 13:49:55",5,36.05033273,24.88773182,"0101000020E6100000C0847E6442E338405BA28A4D71064240"
31833,"2014-01-06 13:49:57",5,36.0503364,24.88744473,"0101000020E6100000885BEC932FE3384031E6536C71064240"
31834,"2014-01-06 13:49:58",5,36.0502934,24.88726437,"0101000020E6100000590EFCC123E33840321A9E0370064240"
31836,"2014-01-06 13:49:59",5,36.05026394,24.88712393,"0101000020E610000058D9CA8D1AE33840EB3B7D0C6F064240"
31838,"2014-01-06 13:50:00",5,36.05027089,24.88697662,"0101000020E6100000743757E610E33840D33ECA466F064240"
31843,"2014-01-06 13:50:02",5,36.05025284,24.88666986,"0101000020E6100000850CC3CBFCE23840622A60AF6E064240"
31846,"2014-01-06 13:50:03",5,36.05020849,24.88652645,"0101000020E6100000FBC9BD65F3E238400A44573B6D064240"
31849,"2014-01-06 13:50:04",5,36.05020282,24.88636007,"0101000020E61000005921597EE8E238409308C70B6D064240"
31851,"2014-01-06 13:50:05",5,36.05020861,24.8862246,"0101000020E610000022E9899DDFE23840BCF6583C6D064240"
31852,"2014-01-06 13:50:06",5,36.05020024,24.88608485,"0101000020E6100000273BEC74D6E23840938622F66C064240"
31858,"2014-01-06 13:50:09",5,36.050161,24.88565428,"0101000020E61000009529283DBAE238407044F7AC6B064240"
31862,"2014-01-06 13:50:11",5,36.05016015,24.88531477,"0101000020E6100000D6D01FFDA3E23840FFE7D5A56B064240"
31865,"2014-01-06 13:50:12",5,36.05014636,24.88518466,"0101000020E6100000F29E3D769BE23840521B28326B064240"
31867,"2014-01-06 13:50:13",5,36.05014609,24.8850492,"0101000020E6100000D959999592E238404049E42F6B064240"
31871,"2014-01-06 13:50:14",5,36.05012131,24.88488375,"0101000020E61000000803CFBD87E238402FA405606A064240"
31872,"2014-01-06 13:50:15",5,36.05015184,24.88473726,"0101000020E6100000AE401D247EE238402E5120606B064240"
31875,"2014-01-06 13:50:16",5,36.05015083,24.8845747,"0101000020E6100000785ECF7C73E23840CF5BA7576B064240"
31878,"2014-01-06 13:50:17",5,36.05012231,24.88444119,"0101000020E61000000B49E2BC6AE23840FF1F69686A064240"
